Column1;Column2;Column3;Column4;Column5;Column6;Column7;Column8;Column9;Column10;Column11;Column12;Column13;Column14;Column15;Column16;Column17;Column18;Column19;Column20;Column21;Column22;Column23;Column24;Column25;Column26;Column27;Column28;Column29;Column30;Column31;Column32;Column33;Column34;Column35;Column36;Column37
52412;Молоко 50г;Авокадо тост з лососем та скрембл;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
52429;Молоко 50г;Сирники з фруктовим салатом;Смузі малина сніданок;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
52545;Молоко 50г;Омлет з лососем та шпинатом;Сирники з фруктовим салатом;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
52546;Молоко 50г;Сирники з фруктовим салатом;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
52549;Молоко 50г;Яйце пашот з телячими щічками та голандським соусом;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
52552;Молоко 50г;Сирники з фруктовим салатом;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
52553;Молоко 50г;Узвар 200мл;Омлет з лососем та шпинатом;Сирники з фруктовим салатом;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
52558;Молоко 50г;Яйце пашот з телячими щічками та голандським соусом;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
52563;Молоко 50г;Авокадо тост з лососем та скрембл;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
52680;Молоко 50г;Смузі яблуко/лайм;Омлет з лососем та шпинатом;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
52692;Молоко 50г;Авокадо тост з лососем та скрембл;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
52693;Молоко 50г;Омлет з печерицями;Сирники з фруктовим салатом;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
52702;Молоко 50г;Авокадо тост з лососем та скрембл;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
52721;Молоко 50г;Авокадо тост з лососем та скрембл;Сирники з фруктовим салатом;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
52824;Молоко 50г;Авокадо тост з лососем та скрембл;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
52825;Молоко 50г;Авокадо тост з лососем та скрембл;Сирники з фруктовим салатом;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
52839;Молоко 50г;Авокадо тост з лососем та скрембл;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
52840;Молоко 50г;Авокадо тост з лососем та скрембл;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
52841;Молоко 50г;Авокадо тост з лососем та скрембл;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
52844;Молоко 50г;Яйце пашот з телячими щічками та голандським соусом;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
52849;Молоко 50г;Сирники з фруктовим салатом;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
52850;Молоко 50г;Авокадо тост з лососем та скрембл;Яйце пашот з телячими щічками та голандським соусом;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
52852;Молоко 50г;Авокадо тост з лососем та скрембл;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53011;Молоко 50г;Авокадо тост з лососем та скрембл;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53015;Молоко 50г;Чай малиновий;Авокадо тост з лососем та скрембл;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53021;Молоко 50г;Авокадо тост з лососем та скрембл;Яйце пашот з телячими щічками та голандським соусом;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53031;Молоко 50г;Авокадо тост з лососем та скрембл;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53032;Молоко 50г;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53034;Молоко 50г;Сирники з фруктовим салатом;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53042;Молоко 50г;Сирники з фруктовим салатом;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53160;Молоко 50г;Авокадо тост з лососем та скрембл;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53165;Молоко 50г;Сирники з фруктовим салатом;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53166;Молоко 50г;Сік томат 200мл;Яйце пашот з телячими щічками та голандським соусом;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53168;Молоко 50г;Авокадо тост з лососем та скрембл;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53169;Молоко 50г;Омлет з лососем та шпинатом;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53173;Молоко 50г;Авокадо тост з лососем та скрембл;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53176;Молоко 50г;Сік яблуко 200мл;Омлет з лососем та шпинатом;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53177;Молоко 50г;Авокадо тост з лососем та скрембл;Яйце пашот з телячими щічками та голандським соусом;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53179;Молоко 50г;Омлет з лососем та шпинатом;Яйце пашот з телячими щічками та голандським соусом;Рамен з куркою;Суп зі сніжним крабом;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53180;Молоко 50г;Авокадо тост з лососем та скрембл;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53185;Молоко 50г;Біф салат;Салат Олів'є з куркою та тобіко;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53186;Молоко 50г;Омлет з лососем та шпинатом;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53190;Молоко 50г;Сік апельсин 200мл;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53193;Молоко 50г;Авокадо тост з лососем та скрембл;Омлет з лососем та шпинатом;Яйце пашот з телячими щічками та голандським соусом;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53194;Молоко 50г;Сироп 1л;Сік апельсин 200мл;Сік вишня 200мл;Авокадо тост з лососем та скрембл;Сирники з фруктовим салатом;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53195;Молоко 50г;Омлет з лососем та шпинатом;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53197;Молоко 50г;Моршинська б/газ. 500мл;Омлет з лососем та шпинатом;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53202;Молоко 50г;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53205;Молоко 50г;Авокадо тост з лососем та скрембл;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53284;Молоко 50г;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53332;Молоко 50г;Омлет з лососем та шпинатом;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53334;Молоко 50г;Сирники з фруктовим салатом;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53335;Молоко 50г;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53338;Молоко 50г;Сік апельсин 200мл;Омлет з лососем та шпинатом;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53339;Молоко 50г;Авокадо тост з лососем та скрембл;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53344;Молоко 50г;Яйце пашот з телячими щічками та голандським соусом;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53347;Молоко 50г;Омлет з лососем та шпинатом;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53348;Молоко 50г;Авокадо тост з лососем та скрембл;Сирники з фруктовим салатом;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53354;Молоко 50г;Авокадо тост з лососем та скрембл;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53362;Молоко 50г;Авокадо тост з лососем та скрембл;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53363;Молоко 50г;Сирники з фруктовим салатом;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53373;Молоко 50г;Куряча грудкa з овочами гриль;Авокадо тост з лососем та скрембл;Рамен з куркою;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53434;Молоко 50г;Омлет з лососем та шпинатом;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53452;Молоко 50г;Омлет з лососем та шпинатом;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53458;Молоко 50г;Авокадо тост з лососем та скрембл;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53616;Молоко 50г;Молоко рослинне 50г;Авокадо тост з лососем та скрембл;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53617;Молоко 50г;Омлет з лососем та шпинатом;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53618;Молоко 50г;Сік ананас 200мл;Авокадо тост з лососем та скрембл;Сирники з фруктовим салатом;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53619;Молоко 50г;Авокадо тост з лососем та скрембл;Сирники з фруктовим салатом;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53621;Молоко 50г;Авокадо тост з лососем та скрембл;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53623;Молоко 50г;Авокадо тост з лососем та скрембл;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53624;Молоко 50г;Авокадо тост з лососем та скрембл;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53625;Молоко 50г;Авокадо тост з лососем та скрембл;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53753;Молоко 50г;Авокадо тост з лососем та скрембл;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53755;Молоко 50г;Авокадо тост з лососем та скрембл;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53762;Молоко 50г;Омлет з лососем та шпинатом;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53763;Молоко 50г;Сирники з фруктовим салатом;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53764;Молоко 50г;Узвар 200мл;Фреш апельсин 200мл;Авокадо тост з лососем та скрембл;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53769;Молоко 50г;Авокадо тост з лососем та скрембл;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53773;Молоко 50г;Авокадо тост з лососем та скрембл;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53775;Молоко 50г;Авокадо тост з лососем та скрембл;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53780;Молоко 50г;Сік ананас 200мл;Омлет з лососем та шпинатом;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53782;Молоко 50г;Сирники з фруктовим салатом;Курячий бульйон з профітролями;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53783;Молоко 50г;Авокадо тост з лососем та скрембл;Сирники з фруктовим салатом;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53812;Молоко 50г;Куряча грудкa з овочами гриль;Авокадо тост з лососем та скрембл;Борщ червоний;Рамен з куркою;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53904;Молоко 50г;Сік апельсин 200мл;Чай Нахабний фрукт;Авокадо тост з лососем та скрембл;Яйце пашот з телячими щічками та голандським соусом;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53906;Молоко 50г;Смузі цитрус;Сирники з фруктовим салатом;Яйце пашот з телячими щічками та голандським соусом;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53907;Молоко 50г;Авокадо тост з лососем та скрембл;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53915;Молоко 50г;Фреш апельсин 200мл;Фреш грейпфрут 200мл;Авокадо тост з лососем та скрембл;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53916;Молоко 50г;Авокадо тост з лососем та скрембл;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53920;Молоко 50г;Авокадо тост з лососем та скрембл;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53921;Молоко 50г;Авокадо тост з лососем та скрембл;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53923;Молоко 50г;Сік яблуко 200мл;Авокадо тост з лососем та скрембл;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53926;Молоко 50г;Авокадо тост з лососем та скрембл;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53929;Молоко 50г;Омлет з печерицями;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53931;Молоко 50г;Авокадо тост з лососем та скрембл;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
54068;Молоко 50г;Сік апельсин 200мл;Авокадо тост з лососем та скрембл;Сирники з фруктовим салатом;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
54081;Молоко 50г;Авокадо тост з лососем та скрембл;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
54086;Молоко 50г;Авокадо тост з лососем та скрембл;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
54087;Молоко 50г;Узвар 200мл;Авокадо тост з лососем та скрембл;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
54088;Молоко 50г;Авокадо тост з лососем та скрембл;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
54092;Молоко 50г;Сирники з фруктовим салатом;Яйце пашот з телячими щічками та голандським соусом;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
54101;Молоко 50г;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
54102;Молоко 50г;Сік апельсин 200мл;Узвар 200мл;Чай Асам;Авокадо тост з лососем та скрембл;Омлет з лососем та шпинатом;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
54106;Молоко 50г;Сирники з фруктовим салатом;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
54110;Молоко 50г;Сирники з фруктовим салатом;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
54111;Молоко 50г;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
54233;Молоко 50г;Омлет з лососем та шпинатом;Сирники з фруктовим салатом;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
54234;Молоко 50г;Авокадо тост з лососем та скрембл;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
54237;Молоко 50г;Омлет з печерицями;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
54241;Молоко 50г;Авокадо тост з лососем та скрембл;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
54250;Молоко 50г;Авокадо тост з лососем та скрембл;Сирники з фруктовим салатом;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
54254;Молоко 50г;Авокадо тост з лососем та скрембл;Сирники з фруктовим салатом;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
54255;Молоко 50г;Узвар 200мл;Авокадо тост з лососем та скрембл;Сирники з фруктовим салатом;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
54258;Молоко 50г;Сирники з фруктовим салатом;Яйце пашот з телячими щічками та голандським соусом;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
